,id,tweet_id,post_date,content,relevant,final_stance,final_sentiment,final_children
7421,34850,D953,2022-02-07,Prefeitura do Rio fará busca nas escolas por crianças não vacinadas ,True,favorable,unclear,true
7422,35144,D1247,2022-01-27,Vitória da pressão popular e da luta indígena sobre a resistência do desgoverno Bolsonaro em garantir a saúde do povo. Ceará começa a vacinar nossas crianças indígenas. Viva! #VacinaSim #vacinacaoinfantil #ForaBolsonaroGenocida #indigenas #LulaEoPTReconstruirOBrasil ,True,favorable,positive,true
7423,17780,B29770,2022-11-07," estudo calculou o número de mortes prematuras (de 30 a 69 anos) associadas ao consumo de ultraprocessados no Brasil: são aproximadamente 57 mil óbitos por ano, com base em dados de 2019. ",False,,,
7424,34278,D381,2022-11-11,"Entre as comorbidades citadas, estão: síndrome de down, diabetes mellitus, pneumopatias crônicas graves, anemia falciforme, doenças cardiovasculares, obesidade grave, doença renal, cirrose hepática e imunossuprimidos - lista completa no ",True,favorable,unclear,false
7425,35099,D1202,2022-03-14,"A partir de hoje, em Belém, começa a ser aplicada a 2° dose da Pfizer pediátrica em crianças de  5 a 11 anos, nos 79 pontos de vacinação pela cidade. Se seu filho ou filha tomou Pfizer, procure um dos pontos e complete o ciclo de imunização. Também podem se vacinar 👇",True,favorable,positive,true
7426,34660,D763,2022-05-03,"Já estamos há 7 anos seguidos diminuindo o número de óbitos nas vias de Fortaleza, com uma queda de 51% de 2014 até 2021. Com o Plano, estabelecemos uma ousada meta de, em dez anos, reduzir pela metade a taxa de mortes (que em 2021 foi de 6,8 para cada 100 mil habitantes).",False,,,
7427,34122,D225,2022-10-29,Bolsonaro mente compulsivamente! Ele só queria cloroquina enquanto o mundo comprava vacina! #LulaNaGlobo,True,favorable,negative,false
7428,35048,D1151,2022-01-26,"2022 e a gente ainda precisa afirmar que a cloroquina é ineficaz… sério isso, gente? 🙄",True,unclear,negative,false
7429,23062,B28346,2022-01-27,E não é que o empresário que financiou o carro de som que circulou por Novo Hamburgo (RS) disseminando fake news contra a vacinação infantil é amigo de dep. Bibo Nunes?\n\nSerá que o bolsonarista tem participação nessa campanha criminosa? Será que há dinheiro público envolvido?\n🤔 ,True,favorable,negative,true
7430,34273,D376,2022-08-09,"Em 2013 (governo @dilmabr), percentual de crianças vacinadas contra paralisia infantil: 100%. Em 2021 (desgoverno Bolsonaro): 67%. Ele é tão incompetente, que doenças consideradas erradicadas voltam a nos ameaçar. @LulaOficial vai nos livrar desse atraso #VamosJuntosPeloBrasil",True,favorable,negative,false
7431,25271,B30901,2022-02-21,"... o direito de ser vacinado.""\n\nEm primeiro lugar, a juíza ERRA gravemente ao comparar a autoridade dos pais sobre os filhos a uma relação qualquer de propriedade, tal como a posse de objetos.\n\nNenhum pai ou mãe em sã consciência trata ou enxerga os filhos como objetos dos...",True,unclear,negative,true
7432,34479,D582,2022-03-20,Estudo da Universidade de Oxford aponta que Uber e iFood remuneram menos que o mínimo e têm condições de trabalho indecentes. A pesquisa avaliou atuações de aplicativos do setor de delivery no país.,False,,,
7433,34279,D382,2022-11-11,"🤳Pais ou responsáveis devem anexar documento oficial da criança, comprovante de residência em seus nomes e documento com foto que comprove filiação. No dia da vacina, precisam apresentar o documento de identificação deles e da criança, e o comprovante de residência do Recife.",True,favorable,positive,true
7434,34379,D482,2022-10-29,"3 round do #DebateNaGlobo: #lula perdeu um pouco a paciência, e desconcentrou do tempo, mas foi incisivo na denúncia da falta de saúde no governo do #BOLSONAROGENOCIDA , que não respondeu sobre a vacina e escorregou no complexo do alemão e no bob jefferson e ficou só bolha",True,favorable,negative,false
7435,34395,D498,2022-06-28,"O terreno — já ocupado pela Tecpar, na área da Cidade Industrial de Curitiba, em frente ao Farol do Saber Joaquim Nabuco — vai receber mais de R$ 200 milhões em investimentos para a produção de vacinas, remédios contra doenças raras e para pessoas imunossuprimidas.",False,,,
7436,21504,B30013,2022-04-26,"E apenas 15,77% da população é atendida com esgotamento sanitário, ou seja, 1.257.276 de habitantes não tem seu esgoto coletado; apenas 35% da população é atendida com drenagem de águas pluviais e muitos domicílios estão sujeitos a inundações por falta de saneamento básico.",False,,,
7437,34562,D665,2022-07-18,"Os manifestantes exigem tbm a saída de Alberto José, coordenador do Distrito Sanitário Especial Indígena (DSEI). O bloqueio já havia sido feito semanas antes, porém como o problema não foi solucionado, o bloqueio foi retomado.",False,,,
7438,25310,B30861,2022-06-24,"Além das vidas salvas, a revogação do aborto como direito federal nos EUA é um golpe direto contra a INDÚSTRIA DA MORTE.\n\nClínicas como a Planned Parenthood lucram milhões todos os anos promovendo a matança de bebês no ventre materno.\n\nApós 49 anos, essa realidade poderá mudar!",False,,,
7439,34065,D168,2022-10-25,"Com muita esperança na vitória neste segundo turno, estive na Plenária dos Urbanitários pela Democracia e por Lula, onde reafirmei meu sólido compromisso com a categoria, agradeci imensamente pelo apoio e deixei uma mensagem de esperança de Goiás melhor com Lula Presidente. ",False,,,
7440,34035,D138,2022-02-11,"O PL contra o Passaporte da Vacina, de autoria do vereador ⁦@GilvanDaFederal⁩ , será votado na Câmara Municipal de Vitoria- ES. Segunda, 14/02, às 08hs. ",True,unclear,unclear,false
7441,8147,B27963,2022-04-05,"Sem surpresas! O cachaceiro saiu em defesa do aborto! Em paralelo, o governo do presidente @jairbolsonaro defende a vida e as crianças. Nunca foi tão fácil escolher! #PTNuncaMais\n\n",False,,,
7442,35133,D1236,2022-03-30,"Investigação de corrupção de Bolsonaro na compra da #covaxin vai continuar. Ministra Rosa Weber, do STF, indeferiu pedido da PGR para arquivar inquérito por suspeita de prevaricação no caso Covaxin. Bolsonaro é genocida e corrupto! #BolsonaroCorrupto #ForaBolsonaroCorrupto",True,unclear,negative,false
7443,34383,D486,2022-10-05,"A icônica escultura ""Amor Materno"", de Zaco Paraná, celebra a Mãe Curitibana. Foi instalada por mim em 1993, para celebrar o começo do Programa de Prevenção à Mortalidade Infantil. ",False,,,
7444,34322,D425,2022-01-10,"Aproveitando o clima de verão e férias, a gente começou uma nova campanha. A @PrefRecife vai dar um caldinho para os vacinados! Basta apresentar o comprovante de que tomou no Recife a vacina contra covid-19 naquele dia, seja a 1ª, a 2ª ou a dose de reforço. ☕💉☀️⛱️ ",True,favorable,positive,false
7445,34254,D357,2022-02-16,"Uma das restrições que deve ser mitigada, pela opinião de analistas, é a exigência de passaporte vacinal para entrar em alguns locais fechados.",True,unfavorable,negative,false
7446,16384,B30206,2022-01-27,"É com pesar que recebi a notícia do falecimento da cantora gospel Ludmila Ferber, de 56 anos. A cantora lutava contra um câncer no pulmão desde 2018.\n\nPresto minhas condolências aos familiares e amigos de Ludmila, que deixou seu lindo exemplo de louvor e adoração a Deus 🙏🏻",False,,,
7447,33909,D12,2022-01-04,"Engraçado, quando o Flávio tb passou por isso ao vivo bem antes da pandemia ou de vacinas ai era o que?",True,unclear,negative,false
7448,33918,D21,2022-11-30,"Pessoal, a pandemia não acabou! Tenho recebido algumas perguntas por aqui e a Ana topou o meu convite pra esclarecer essas dúvidas. É muito importante tomar todas as doses. Procure a UBS mais próxima e não esqueça o cartão do SUS e a carteira de vacinação. ",True,favorable,negative,false
7449,34163,D266,2022-01-17,"O bolsonarista Wilson Koressawa, pediu a prisão de Bonner acusando o apresentador de participar de uma organização criminosa, comandada pela Globo, para falar sobre os impactos positivos da vacina no combate à pandemia. Em pleno 2022 precisamos noticiar uma coisa dessa. ",True,favorable,negative,false
7450,34553,D656,2022-09-12,"A baixa adesão à vacinação é reflexo da política negacionista de Bolsonaro, mas o governo Fátima/PT também é omisso e responsável pela baixa cobertura no estado. É preciso investir em campanhas de esclarecimento e descentralizar a vacinação para todas as escolas do RN. #Rosalia16",True,favorable,negative,true 
7451,35068,D1171,2022-06-27,"Também voltamos a receber, na última semana, 15 mil doses da vacina da Pfizer adulto, que estarão disponíveis, exclusivamente, nas salas de vacinação das Unidades Básicas de Saúde para todas as pessoas a partir de 12 anos que queiram se vacinar contra a covid-19. +",True,favorable,positive,true
7452,35296,D1399,2022-02-18,"E, por isso, amanhã, faremos o Dia da Família na Vacinação para que todos que ainda não foram imunizados tenham a oportunidade de receber 1ª, 2ª ou dose de reforço. Confira os locais de vacinação e não deixe de ir: ",True,favorable,positive,true
7453,33975,D78,2022-05-03,Quem defende o aborto defende a morte! ,False,,,
7454,35105,D1208,2022-02-24,"Assinei dois decretos de desapropriação de prédios históricos: a antiga sede do Sindicato dos Ferroviários do Pará, na Av. Ceará e o antigo Teatro São Cristóvão, na Magalhães Barata. No primeiro, a ideia é que a @SeMOB_Bel assuma o imóvel e o torne um espaço de memória + ",False,,,
7455,24409,B28767,2022-05-31,Desanimador.\nA MP q cria o Sistema Eletrônico de Registros Públicos naufragou no Senado.\nÉ Lamentável pois iria desburocratizar e baratear o sistema p/ todos.\n.\nSenado cedeu à vontade dos cartórios e fez alterações terríveis q iriam encarecer ainda mais.\nPrazo p/votação expira hj,False,,,
7456,16937,B28917,2022-08-19,"Estarão disponíveis todas as vacinas do calendário anual, da Gripe e Covid-19. Veja os endereços de aplicação no link:  - disponível também em minha bio.\nPara saber quais vacinas precisa tomar, acesse o aplicativo #SaúdeJá. #CuritibaProtegida",True,favorable,positive,false
7457,30956,C334,2022-11-24,"PROTEÇÃO PARA AS CRIANÇAS! Muito importante a ação da  Secretaria de Estado de Saúde, que convoca as famílias goianas para a vacinação contra a Covid-19 para bebês de seis meses a 3 anos de idade com comorbidades. ",True,favorable,positive,true
7458,34097,D200,2022-01-28,"Estamos todos ansiosos para festejar como nos velhos tempos, mas ainda é essencial seguir todos os cuidados necessários. Tome todas as doses da vacina, incluindo a de reforço, evite aglomerações e use máscara. Não deixe a covid-19 ser a protagonista da nossa festa! #MarthaRocha ",True,favorable,positive,false
7459,34210,D313,2022-05-02,"Precisamos pensar no futuro que queremos para saber o caminho que vamos trilhar. Nosso horizonte é a #MorteZero no trânsito, e protocolamos o PL 86/2022 para instituir práticas de redução das mortes e lesões graves nas vias do Paraná. Nenhuma morte deve ser tolerada! ",False,,,
7460,34933,D1036,2022-04-19,"Em minha fala, citei algumas delas: ajudou os estados e municípios nos momentos mais críticos da crise sanitária; concedeu auxílio emergencial a 68 milhões de brasileiros; e está pagando o Auxílio Brasil num valor que é o dobro do pago anteriormente.",False,,,
7461,34537,D640,2022-02-02,5. Importante o gesto no sentido de garantir um apoio para esses profissionais nessa época de restrições sanitárias,False,,,
7462,34427,D530,2022-10-30,"Hj seria aniversário do Paulo Gustavo, se n fosse a política genocida aplicada por Bolsonaro, principalmente na pandemia. Hj votaremos por aqueles e aquelas q perderam sua vida pelo atraso das vacinas e pela falta de humanidade do presidente do pais e seus aliados.",True,favorable,negative,false
7463,34244,D347,2022-04-02,"NOJO! Governo Bolsonaro é suspeito de embolsar propina de R$732 MILHÕES em verbas do MEC na compra de ônibus escolares nas zonas rurais do Brasil. Mataram gente de Covid negociando propina em vacina, agora roubam de crianças!",True,favorable,negative,false
7464,34696,D799,2022-02-04,"O Comitê estabeleceu também a manutenção da capacidade para eventos de 250 pessoas em ambientes fechados e 500 pessoas em ambientes abertos, que devem cumprir os protocolos sanitários e exigir o passaporte da vacina. A fiscalização deverá ser intensificada.",True,favorable,unclear,false
7465,29690,B29338,2022-09-29,"Dispõe de farmácia básica, salas de vacinação, prevenção ginecológica. 👩🏽‍⚕️👨🏻‍⚕️\n\nA reforma da unidade reforça nosso compromisso com um melhor serviço à nossa população, com estrutura adequada e moderna. 🙌🏽\n\nCuidem, esse equipamento é de vocês! 👏🏽",False,,,
7466,34993,D1096,2022-06-03,"Bom dia, pessoal. Chegou o reforço pro time da Educação 💪 Professores e pedagogos reclassificados no último concurso pra área foram convocados e hoje foram devidamente empossados para tomar a frente de seus cargos. ",False,,,
7467,21290,B28191,2022-10-11,"Mulheres, fiquem sempre atentas, façam avaliações periódicas e procurem um médico caso tenham alguma suspeita. \n\nO SUS oferece tratamento gratuito e integral para mulheres com diagnóstico de câncer de mama.\n\n#DelegadaMarthaRocha #OutubroRosa #CâncerDeMama #Conscientização ",False,,,
7468,34668,D771,2022-04-06,"Reforço que, na última quinta-feira (31/03), estive no mesmo local, conversando com os moradores e anunciei a realização de obras de requalificação urbanística na área.",False,,,
7469,33947,D50,2022-09-20,Olha o jacaré abrindo a boca...,False,,,
7470,12034,B31006,2022-02-14,"A vacinação contra a Covid-19 continua acontecendo normalmente de segunda à sexta-feira aqui em Aracaju.\n\nMas no próximo sábado, 19/02, faremos o Dia D da Vacinação da Família para vacinar TODO MUNDO, seja 1ª, 2ª ou dose de reforço. 🙏✨ ",True,favorable,positive,true
7471,34813,D916,2022-03-24,"Na data de hoje, há dois anos atrás,  em Parintins, ocorria a 1a morte por Covid no Amazonas. Até hoje já são mais de 14 mil no Estado. Muitas pessoas poderiam estar vivas, se o governo estadual e federal garantisse UTI, leitos hospitais,  oxigênio, rapidez na vacina. Triste.",True,favorable,negative,false
7472,14739,B28625,2022-06-18,"▪️ Covid-19: \n\n4ª dose (2ª dose de reforço): \nPessoas 50+, imunossuprimidos 12+, pessoas com IMC &gt; 40 E trabalhadores da saúde que tomaram reforço há pelo menos 120 dias.",True,favorable,positive,true
7473,31559,C937,2022-10-06,"Retrocesso:@tarcisiogdf já se posicionou contra a obrigatoriedade das vacinas e isto será um problema.Em SP,a carteira de vacinação é exigida na matrícula escolar.Doenças erradicadas ameaçam voltar—hj tá sendo investigado,no Pará, o 1o caso de paralisia infantil em 33 anos!",True,favorable,negative,true
7474,34729,D832,2022-12-22,"Mais 40 reforços importantes para o nosso timaço do voluntariado. Que cheguem cheios de energia porque temos um ano de muito trabalho para melhorar os nossos espaços públicos. Avante, prefeitos de praça. ",False,,,
7475,35317,D1420,2022-03-25,"É emocionante ver o mapa do Brasil todo em verde, o que significa que hoje no nosso país não há nenhum estado em situação crítica em relação à Covid. É a vitória da ciência, resultado das vacinas. E nos dá esperança de que logo vamos vencer essa doença.",True,favorable,positive,false
7476,34515,D618,2022-11-30,"2. Rosa foi uma grande lutadora social, que resistiu aos horrores da ditadura e militou incansavelmente a favor dos direitos das mulheres, dos trabalhadores e trabalhadoras e da população mais vulnerável. Ela morreu em junho deste ano, vítima de um câncer. (Foto: TVC/Reprodução) ",False,,,
7477,34378,D481,2022-01-27,Sou a favor da vacina! Estou vacinado! Mas a decisão sobre o melhor momento pra vacinar os filhos pertence aos pais e somente aos pais. O estado não pode retirar o poder dos pais na sua família. Simples de explicar. ,True,unfavorable,negative,true
7478,29727,B29301,2022-12-08,"Confira como está o andamento das obras de urbanização e requalificação das ruas da comunidade São Miguel, no Curió. Os serviços já contam com 70% de execução! 🚧👷🏽‍♂️\n\nA região está recebendo drenagem, esgotamento sanitário, nova pavimentação e calçadas padronizadas. ",False,,,
7479,34179,D282,2022-02-07,"Chegamos a marca de 502 mil pessoas com uma dose em Floripa. São 98,71% da população total. Com duas doses, temos quase 90% da população total. Uma verdadeira operação de guerra há um ano que transformou nossa cidade na Capital mais imunizada do Brasil. Vamos que falta pouco!",True,favorable,positive,false
7480,34649,D752,2022-06-03,Basta ir a qualquer dos locais de vacinação divulgados no portal da Prefeitura de Fortaleza ( Não vamos baixar a guarda!,True,favorable,positive,false
7481,23408,B28552,2022-08-25,"Hoje pela manhã estive em Magalhães Barata, a convite da minha amiga Risalva para tomar um café da manhã e conversar com a comunidade.  💪🏼🤝🏻\n\nObrigado Magalhães Barata! Estamos juntos 🤝🏻 🤝🏻\n\nGustavo Sefer, 5️⃣5️⃣1️⃣2️⃣3️⃣✅️ ",False,,,
7482,24853,B30706,2022-09-20,"18 MOTIVOS PARA VOTAR 18000 ✨\n\nMOTIVO 7: Com muita luta, conseguimos fazer com que São Paulo fosse o primeiro estado a dar prioridade na imunização de grávidas e lactantes.\n\nNestas eleições, vote em quem coloca as mães como prioridade, vote 18000! #MH18000 ",True,favorable,positive,true
7483,34121,D224,2022-10-30,"pior presidente da nossa história. Votei lembrando de cada lágrima q derramei pelas vítimas da Covid, cada combate na Câmara e na rua para ñ deixar a extrema direira avançar em sua estratégia autoritária de poder, votei pensando na resistência dos trabalhodores e trabalhadoras, + ",False,,,
7484,35310,D1413,2022-01-05,"Olá, pessoal! Testei positivo para covid e seguirei trabalhando em casa. Estou sem sintomas e vacinado com as três doses. Logo logo retomo minha rotina normal, com a graça de Deus. Boa noite a todos e lembrem-se: vacina e prevenção são as nossas maiores armas contra esta doença.",True,favorable,positive,false
7485,34200,D303,2022-01-11,@leaomaciel Mas quem atesta a segurança é o órgão federal responsável por isso: Anvisa. O mesmo que garante a segurança dos remédios e outras vacinas que usamos.,True,favorable,positive,false
7486,30626,C4,2022-04-03,"A vacinação contra a Influenza começa nesta segunda em Natal! ✅ Neste primeiro momento, a campanha será voltada para os idosos de 60+ e todos os profissionais/trabalhadores da saúde. Todas as UBSs da cidade estarão mobilizados para aplicação do imunizante. 💉 ",False,,,
7487,34054,D157,2022-06-11,"Rol taxativo da ANS e surto de Síndrome Respiratória Aguda Grave (SRAG) no Acre, que já levou a óbito 9 crianças nos últimos 30 dias. Dois graves problemas de Saúde Pública que não estão recebendo a atenção merecida.",False,,,
7488,30404,B29710,2022-08-29,O candidato do Novo defende o capitalismo mas reclama que há desperdício de comida. Pois é... os latifundiários preferem jogar fora para especular com o preço do que alimentar o povo com produtos baratos. Está aí seu mercado!\n\n#DebateNaBand,False,,,
7489,33902,D5,2022-01-25,"Estaremos publicando um novo decreto em edição extraordinária do Diário Oficial do Município ainda nesta terça-feira (25), reforçando protocolos de segurança sanitária, dentre os quais proibindo a circulação de pessoas sem máscaras em espaços e vias públicas.",False,,,
7490,12047,B30991,2022-03-22,"Foram R$ 7.721.263,93 investidos em drenagem, esgotamento sanitário, pavimentação, calçadas padronizadas, iluminação de LED e muita QUALIDADE DE VIDA nas 19 ruas do loteamento Rosa do Sol. \n\nAqui é mais uma #PromessaCumprida ",False,,,
7491,14770,B28586,2022-11-23,"📃 É preciso apresentar um documento de identificação, além de um comprovante de que já tomou a 4ª dose.  \n\n💉O imunizante utilizado para este público, nesta etapa, será o da Pfizer/BioNTech. ➡️",True,favorable,positive,false
7492,34657,D760,2022-05-16,"Vamos atender por livre demanda, sem necessidade de agendamento prévio, nos locais que estiverem realizando vacinação contra Covid-19, conforme programação divulgada diariamente no portal da Prefeitura de Fortaleza.",True,favorable,positive,false
7493,34542,D645,2022-01-13,A quem interessa constranger e expor os dados de profissionais de saúde que defendem a vacina e a vida? ,True,favorable,negative,false
7494,33945,D48,2022-01-11,"@vtocantins Precisamos muito da conscientização e apoio de todos! Vacinação, cuidado e responsabilidade são as melhores soluções. 🙏",True,favorable,positive,false
7495,34584,D687,2022-02-08,"‘É dever do estado garantir o acesso de todos os pacientes aos medicamentos mais efetivos contra o câncer’. Vamos derrubar o veto ao trecho do projeto que ""Institui o Estatuto da Pessoa com Câncer”. Essa luta é nossa. Derrubar este veto é trabalho nosso. Vamos juntos!",False,,,
7496,34543,D646,2022-01-05,"Ministério da Saúde volta atrás e, mais de 20 dias depois da autorização da Anvisa, anuncia que a vacinação de crianças é segura e eficaz. Quantas vidas de crianças entre 5 e 11 anos não foram perdidas pelo negacionismo e pela negligência criminosa do sabujo Queiroga...",True,favorable,negative,true
7497,34082,D185,2022-01-18,@folha Erra não ! A maior autoridade sanitária de um País não erra sobre este tema ! Ela MENTE descaradamente! Bandidos assassinos ! Fora negacionistas ! #VacinasSalvamVidas,True,favorable,negative,false
7498,34018,D121,2022-01-06,"Deixo aqui meus sinceros sentimentos aos familiares e amigos do ex-Deputado José Dutra, que foi um grande defensor do Amazonas durante sua carreira política, ele nos deixa hoje, aos 84 anos, após sofrer uma parada cardíaca.",False,,,
7499,34400,D503,2022-05-24,"É importante lembrar: vacina é vida, um ato coletivo de amor ao próximo. Até a próxima sexta, 27, nossa Secretaria Municipal de Saúde convoca para vacinar contra a Covid-19 os que já foram chamados para 1ª dose, 2ª dose e doses de reforço, mas ainda não se imunizaram. ",True,favorable,positive,false
7500,34445,D548,2022-07-28,"Seu governo foi um desastre na segurança pública, mas também em outras áreas: promoveu atos de corrupção na saúde, em plena crise sanitária e pandêmica. Nossa bancada pediu seu impeachment e ele foi impichado! 👇🏾",False,,,
7501,8139,B27972,2022-02-16,Já estou tomando todas as providências contra o @IFNMGAracuai \nA vacinação em MG é FACULTATIVA! ISSO É LEI APROVADA! \nO direito de estudar dessa garota não será retirado! ,True,unfavorable,negative,false
7502,35147,D1250,2022-01-14,"Depois de muita pressão, como aconteceu com a vacina para adultos, desgoverno Bolsonaro começou a vacinar crianças. Não sem antes 4 crianças e adolescentes morrerem por dia no Brasil pela #COVID19. #ForaBolsonaroGenocida #VacinasSalvamVidas #ForaBolsonaroVagabundo #FORAQUEIROGA ",True,favorable,negative,true
7503,33941,D44,2022-01-17,"@chavesgiuli Oi, Giuli! BV vai começar a vacinar crianças de 5 a 11 anos a partir de amanhã (18/01).  Mais detalhes: ",True,favorable,positive,true
7504,34265,D368,2022-01-22,"Ao contrário de #BolsonaroGenocida, eu acredito na Ciência e estou vacinado. Estou me recuperando e em breve nas ruas e nas lutas. ✊🏾",True,favorable,positive,false
7505,10795,B30491,2022-05-23,@Pricibraga Estão disponíveis nos pontos de vacinação. Veja os locais no link abaixo. #EquipeEd \n\n,True,favorable,positive,false
7506,35186,D1289,2022-06-26,"Essa semana foi o retrato de como a sociedade é violenta com meninas e mulheres. Não é sobre aborto ou adoção. É sobre controle, misoginia e desrespeito com todos os nossos corpos, histórias e direitos.",False,,,
7507,34673,D776,2022-03-23,"Estão disponíveis as listas de agendados para a vacinação contra a Covid-19 até domingo (27/03). Vamos avançar na aplicação de 2ª dose em crianças, 3ª dose na população geral e 4ª dose em imunossuprimidos. ",True,favorable,positive,true
7508,35109,D1212,2022-02-11,"Neste sábado e domingo, a vacinação contra covid-19 continua em Belém para adultos e crianças, com a 1°, 2° ou 3° dose - vacinados até outubro com a 2° - e imunocomprometidos acima de 18 anos, com a 4° dose, no intervalo de 4 meses. Confira abaixo os locais e horários 👇🏽🧶",True,favorable,positive,true
7509,29640,B29390,2022-07-15,"Gente de Fortaleza,\n\nVamos iniciar nesta segunda-feira (18/07) a vacinação contra a Covid-19 de crianças de 3 a 5 anos. A aplicação ocorrerá sem a necessidade de agendamento prévio, basta estar cadastrado no Saúde Digital. Ainda hoje, o site estará disponível para os cadastros. ",True,favorable,positive,true
7510,34967,D1070,2022-09-23,@ArthurLira_ Urgente é você destravar os processos de impeachment e explicar porque a Câmara permite que um presidente decrete tantos sígilos até sobre a carteira de vacinação e não exige o princípio da transparência #LiraÉcúmplice,True,unclear,negative,false
7511,8365,B30217,2022-01-08,"“Fulano tomou vacina e morreu de infarto” \nPessoal, a vacina é só pra COVID, não é um elixir da imortalidade não. Chega de negacionismo!",True,favorable,negative,false
7512,34920,D1023,2022-01-05,"A lei diz que é obrigatória a vacinação de crianças quando recomendado pelos órgãos sanitários. @anvisa_oficial @minsaude e @OPASOMSBrasil recomendam a vacina, então os pais devem vacinar seus filhos. (+)",True,favorable,unclear,true
7513,34401,D504,2022-05-18,"Queremos incentivar o hábito de visitar e apreciar os museus, sejam eles de História, de arte moderna, clássica ou contemporânea. São conteúdos históricos e culturais para agregar com genuíno conhecimento. Veja algumas sugestões de locais: ",False,,,
7514,34438,D541,2022-08-17,"Pautamos política da vida! Fruto de lei de minha autoria, do repasse de R$20 mi da Alerj pra Fiocruz, 5,5 milhões já foram aplicados no combate à covid-19 nas favelas. 80% desse valor foi pro enfrentamento à fome. Ao contrário de Castro-Bolsonaro, queremos o prato do povo cheio!",False,,,
7515,16034,B30025,2022-11-17,"Printei ao invés de dar RT pq não queria dar engajamento pra maldita da capitã cloroquina.\n\nPorra, Parintins... assim fica difícil.\n\nPs. Agora que entendi um twett do @FredCSantana ",False,,,
7516,35253,D1356,2022-04-26,"Já podemos falar de tratamento precoce, ou ainda é desinformação?",True,unclear,negative,false
7517,34461,D564,2022-05-25,"O mesmo governador Castro que aplaudiu a chacina de 28 mortos no Jacarezinho ano passado vem agora reivindicar a chacina de ontem com 24 mortos na Vila Cruzeiro, como política de segurança pública. Assim pisa no sangue da juventude negra da favela para ganhar votos bolsonaristas.",False,,,
7518,35129,D1232,2022-09-26,"Para repassar mais dinheiro ao chamado orçamento secreto, sem controle e sem transparência, Bolsonaro cortou 45% da verba para prevenção e controle do câncer. O povo só perde e sofre com esse desgoverno. #LulaNo1ºTurno #BolsonaroNuncaMais #luizianne1313 #deputadafederal",False,,,
7519,33995,D98,2022-04-02,Boa notícia: a partir de hoje está liberado do uso de máscaras em ambientes abertos da nossa cidade. Esse é um passo importante que só foi possível graças  aos altos índices de vacinação em Salvador.,True,favorable,positive,false
7520,18924,B27824,2022-02-15,"STF proíbe Damares de abrir Disque 100 para não vacinados.\n\nNinguém sabe qual é o papel do ministério da Damares, hoje descobrimos algo que certamente não é:\n\n• Usar a pasta como plataforma eleitoral igual um abutre procurando efeitos colaterais em vacinados.\n\nGrande dia! 👍",True,favorable,negative,false
7521,35299,D1402,2022-02-05,"Das 08h às 16h, estaremos vacinando nos seguintes pontos: ",True,favorable,positive,false
7522,26879,B30148,2022-04-02,"nas cores do arco íris, no lado exterior do prédio. \n\nNão será possível a projeção do símbolo do infinito, mas a Câmara ficará azul para lembrar a data. A cor azul já não é a única do movimento de conscientização do autismo, pois, diferente do que se achava no passado 👇🏿",False,,,
7523,34067,D170,2022-07-28,"Hoje muito feliz por oficializar a filiação do nosso companheiro Delegado Joaquim Adorno no Partido dos Trabalhadores, um reforço muito importante para nossa caminhada e luta em defesa da Democracia no Brasil ",False,,,
7524,34355,D458,2022-01-15,"Quando Eduardo Leite estava com pretenções de ser candidato a presidente, correu para acelerar a vacinação e posar para foto. Agora que não será, só vai começar a imunização das crianças dia 19. Curioso, né? ",True,favorable,negative,true
7525,35021,D1124,2022-11-19,"Tive a honra de ser convidado pela @fundacaolemann e pela Escola de Governo Blavatnik, da Universidade de Oxford, para o Encontro de Altas Lideranças para debater o tema “Capital Humano para o desenvolvimento do Brasil” em Londres, na Inglaterra. 🏴󠁧󠁢󠁥󠁮󠁧󠁿📚 ",False,,,
7526,34098,D201,2022-01-11,"Não se esqueça, neste momento delicado que estamos vivendo, cuidar de si é também cuidar do outro. Então, volte à unidade de saúde e tome a dose de reforço. Vamos sair juntos dessa! #DelegadaMarthaRocha ",True,favorable,positive,false
7527,35219,D1322,2022-06-02,"Desde o início do meu governo, me comprometi em agir com total transparência, divulgando os dados e alertando a população sempre que necessário. Por isso, venho até aqui hj, ainda que o aumento dos casos seja pequeno e que vivamos hoje um outro momento, graças à vacina. (3/8)",True,favorable,positive,false
7528,33998,D101,2022-02-03,"Ainda temos um grande número de pessoas sem a dose de reforço: quase 534 mil soteropolitanos estão habilitados para receber a 3ª dose, mas ainda não compareceram. Por isso, nesta sexta (4), das 8h às 16h, haverá Mutirão da 3ª dose. Confira os locais: ",True,favorable,negative,false
7529,35174,D1277,2022-09-12,"Uma menina de 11 anos engravida pela segunda vez após estupro. Da primeira vez, tentaram impedi-la de realizar o aborto legal, que era seu direito. Mas logo após, estes mesmos ""defensores"" se esqueceram da criança.",False,,,
7530,34744,D847,2022-06-24,Escola Santa Anita. Apelo importante das crianças na Rua Meneses Paredes. ,False,,,
7531,23082,B28326,2022-02-19,Linda campanha da Associação @Maes_Pais pela democracia e do @portaldavacina ❤️👊🏽\n\nCom todo mundo vacinado\nas coisas vão melhorar 💉\n#vacinaparacriancasja ,True,favorable,positive,true
7532,35203,D1306,2022-02-09,Olhar para os impactos da pandemia na educação é urgente. A volta às aulas é essencial para combater essa realidade e a vacinação fundamental para um retorno ainda mais seguro.,True,favorable,negative,true
